species_id,provider_id,botanical_name,supplier_status,product_url,source_id,review_status,notes
BCNPPD-0354,PROV-WCS,Cosmos bipinnatus,mix_component,https://www.westcoastseeds.com/products/cut-flower-blend,SRC-0370,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0355,PROV-WCS,Cheiranthus cheiri,mix_component,https://www.westcoastseeds.com/products/cut-flower-blend,SRC-0370,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0356,PROV-WCS,Rudbeckia hirta,mix_component,https://www.westcoastseeds.com/products/cut-flower-blend,SRC-0370,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0356,PROV-WCS,Rudbeckia hirta,mix_component,https://www.westcoastseeds.com/products/firewise-blend,SRC-0372,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0357,PROV-WCS,Papaver nudicaule,mix_component,https://www.westcoastseeds.com/products/cut-flower-blend,SRC-0370,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0357,PROV-WCS,Papaver nudicaule,mix_component,https://www.westcoastseeds.com/products/fragrant-flower-blend,SRC-0373,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0358,PROV-WCS,Coreopsis lanceolata,mix_component,https://www.westcoastseeds.com/products/cut-flower-blend,SRC-0370,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0358,PROV-WCS,Coreopsis lanceolata,mix_component,https://www.westcoastseeds.com/products/firewise-blend,SRC-0372,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0359,PROV-WCS,Ratibida columnifera,mix_component,https://www.westcoastseeds.com/products/cut-flower-blend,SRC-0370,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0359,PROV-WCS,Ratibida columnifera,available,https://www.westcoastseeds.com/products/prairie-coneflower,SRC-0374,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0359,PROV-WCS,Ratibida columnifera,mix_component,https://www.westcoastseeds.com/products/waterwise-blend,SRC-0371,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0360,PROV-WCS,Chrysanthemum carinatum,mix_component,https://www.westcoastseeds.com/products/cut-flower-blend,SRC-0370,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0361,PROV-WCS,Lupinus perennis,mix_component,https://www.westcoastseeds.com/products/cut-flower-blend,SRC-0370,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0362,PROV-OAKSUMMIT,Echinacea purpurea,available,https://oaksummitnursery.ca/products/echinacea-seeds-echinacea-purpurea-purple-coneflower-perennial-flower-medicinal-plant-zone-3-40-seeds,SRC-0400,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0362,PROV-WCS,Echinacea purpurea,mix_component,https://www.westcoastseeds.com/products/cut-flower-blend,SRC-0370,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0362,PROV-WCS,Echinacea purpurea,mix_component,https://www.westcoastseeds.com/products/firewise-blend,SRC-0372,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0363,PROV-WCS,Delphinium consolida,mix_component,https://www.westcoastseeds.com/products/cut-flower-blend,SRC-0370,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0364,PROV-WCS,Chrysanthemum maximum,mix_component,https://www.westcoastseeds.com/products/cut-flower-blend,SRC-0370,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0365,PROV-WCS,Cosmos sulphureus,mix_component,https://www.westcoastseeds.com/products/cut-flower-blend,SRC-0370,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0365,PROV-WCS,Cosmos sulphureus,mix_component,https://www.westcoastseeds.com/products/waterwise-blend,SRC-0371,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0366,PROV-WCS,Dianthus barbatus,mix_component,https://www.westcoastseeds.com/products/cut-flower-blend,SRC-0370,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0366,PROV-WCS,Dianthus barbatus,mix_component,https://www.westcoastseeds.com/products/fragrant-flower-blend,SRC-0373,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0367,PROV-WCS,Calendula officinalis,mix_component,https://www.westcoastseeds.com/products/fragrant-flower-blend,SRC-0373,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0368,PROV-WCS,Dianthus chinensis,mix_component,https://www.westcoastseeds.com/products/fragrant-flower-blend,SRC-0373,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0369,PROV-WCS,Thymophylla tenuiloba,mix_component,https://www.westcoastseeds.com/products/fragrant-flower-blend,SRC-0373,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0370,PROV-WCS,Dianthus hybridus,mix_component,https://www.westcoastseeds.com/products/fragrant-flower-blend,SRC-0373,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0371,PROV-WCS,Lupinus elegans,mix_component,https://www.westcoastseeds.com/products/fragrant-flower-blend,SRC-0373,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0372,PROV-WCS,Matthiola bicornis,mix_component,https://www.westcoastseeds.com/products/fragrant-flower-blend,SRC-0373,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0373,PROV-WCS,Mirabilis jalapa,mix_component,https://www.westcoastseeds.com/products/fragrant-flower-blend,SRC-0373,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0374,PROV-WCS,Tagetes patula,mix_component,https://www.westcoastseeds.com/products/fragrant-flower-blend,SRC-0373,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0375,PROV-WCS,Viola cornuta,mix_component,https://www.westcoastseeds.com/products/fragrant-flower-blend,SRC-0373,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0376,PROV-OAKSUMMIT,Monarda citriodora,available,https://oaksummitnursery.ca/products/lemon-bergamot-lemon-beebalm-seeds-monarda-citriodora-native-wildflower-300-seeds,SRC-0406,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0376,PROV-WCS,Monarda citriodora,mix_component,https://www.westcoastseeds.com/products/fragrant-flower-blend,SRC-0373,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0377,PROV-WCS,Agastache rugosa,mix_component,https://www.westcoastseeds.com/products/fragrant-flower-blend,SRC-0373,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0378,PROV-WCS,Cheiranthus allionii,mix_component,https://www.westcoastseeds.com/products/fragrant-flower-blend,SRC-0373,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0379,PROV-WCS,Lobularia maritima,mix_component,https://www.westcoastseeds.com/products/fragrant-flower-blend,SRC-0373,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0379,PROV-WCS,Lobularia maritima,mix_component,https://www.westcoastseeds.com/products/waterwise-blend,SRC-0371,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0380,PROV-WCS,Reseda odorata,mix_component,https://www.westcoastseeds.com/products/fragrant-flower-blend,SRC-0373,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0381,PROV-WCS,Malcolmia maritima,mix_component,https://www.westcoastseeds.com/products/fragrant-flower-blend,SRC-0373,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0382,PROV-WCS,Dimorphotheca sinuata,mix_component,https://www.westcoastseeds.com/products/waterwise-blend,SRC-0371,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0383,PROV-WCS,Linum perenne,mix_component,https://www.westcoastseeds.com/products/firewise-blend,SRC-0372,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0383,PROV-WCS,Linum perenne,mix_component,https://www.westcoastseeds.com/products/waterwise-blend,SRC-0371,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0384,PROV-WCS,Phacelia campanularia,mix_component,https://www.westcoastseeds.com/products/waterwise-blend,SRC-0371,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0385,PROV-WCS,Eschscholzia californica,mix_component,https://www.westcoastseeds.com/products/firewise-blend,SRC-0372,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0385,PROV-WCS,Eschscholzia californica,mix_component,https://www.westcoastseeds.com/products/waterwise-blend,SRC-0371,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0386,PROV-WCS,Papaver rhoeas,mix_component,https://www.westcoastseeds.com/products/waterwise-blend,SRC-0371,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0387,PROV-WCS,Centaurea cyanus,mix_component,https://www.westcoastseeds.com/products/waterwise-blend,SRC-0371,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0388,PROV-WCS,Gaillardia pulchella,mix_component,https://www.westcoastseeds.com/products/firewise-blend,SRC-0372,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0388,PROV-WCS,Gaillardia pulchella,mix_component,https://www.westcoastseeds.com/products/waterwise-blend,SRC-0371,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0389,PROV-WCS,Penstemon strictus,mix_component,https://www.westcoastseeds.com/products/firewise-blend,SRC-0372,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0389,PROV-WCS,Penstemon strictus,mix_component,https://www.westcoastseeds.com/products/waterwise-blend,SRC-0371,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0390,PROV-WCS,Linaria maroccana,mix_component,https://www.westcoastseeds.com/products/waterwise-blend,SRC-0371,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0391,PROV-WCS,Layia platyglossa,mix_component,https://www.westcoastseeds.com/products/waterwise-blend,SRC-0371,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0392,PROV-WCS,Potentilla fissa,mix_component,https://www.westcoastseeds.com/products/firewise-blend,SRC-0372,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0393,PROV-WCS,Aquilegia caerulea,mix_component,https://www.westcoastseeds.com/products/firewise-blend,SRC-0372,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0394,PROV-WCS,Dianthus plumarius,mix_component,https://www.westcoastseeds.com/products/firewise-blend,SRC-0372,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0395,PROV-WCS,Lupinus argenteus,mix_component,https://www.westcoastseeds.com/products/firewise-blend,SRC-0372,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0396,PROV-WCS,Penstemon palmeri,mix_component,https://www.westcoastseeds.com/products/firewise-blend,SRC-0372,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0397,PROV-WCS,Tradescantia occidentalis,mix_component,https://www.westcoastseeds.com/products/firewise-blend,SRC-0372,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0398,PROV-WCS,Festuca arundinacea,available,https://www.westcoastseeds.com/products/tall-fescue,SRC-0377,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0399,PROV-PREMIER,Agrostis scabra,unknown,https://premierpacificseeds.ca/products/bc-native-species/,SRC-0378,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0400,PROV-PREMIER,Bromus ciliatus,unknown,https://premierpacificseeds.ca/products/bc-native-species/,SRC-0378,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0401,PROV-PREMIER,Bromus marginatus,unknown,https://premierpacificseeds.ca/products/bc-native-species/,SRC-0378,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0401,PROV-PREMIER,Bromus marginatus,mix_component,https://premierpacificseeds.ca/products/bc-native-species/,SRC-0378,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0401,PROV-PREMIER,Bromus marginatus,mix_component,https://premierpacificseeds.ca/products/reclamation-seed/,SRC-0379,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0402,PROV-PREMIER,Bromus sitchensis,unknown,https://premierpacificseeds.ca/products/bc-native-species/,SRC-0378,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0403,PROV-PREMIER,Calamagrostis canadensis,unknown,https://premierpacificseeds.ca/products/bc-native-species/,SRC-0378,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0404,PROV-PREMIER,Deschampsia caespitosa,unknown,https://premierpacificseeds.ca/products/bc-native-species/,SRC-0378,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0405,PROV-PREMIER,Deschampsia elongata,unknown,https://premierpacificseeds.ca/products/bc-native-species/,SRC-0378,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0406,PROV-PREMIER,Elymus lanceolatus,unknown,https://premierpacificseeds.ca/products/bc-native-species/,SRC-0378,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0407,PROV-PREMIER,Elymus trachycaulus,unknown,https://premierpacificseeds.ca/products/bc-native-species/,SRC-0378,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0407,PROV-PREMIER,Elymus trachycaulus,mix_component,https://premierpacificseeds.ca/products/bc-native-species/,SRC-0378,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0407,PROV-PREMIER,Elymus trachycaulus,mix_component,https://premierpacificseeds.ca/products/reclamation-seed/,SRC-0379,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0408,PROV-PREMIER,Festuca idahoensis roemeri,unknown,https://premierpacificseeds.ca/products/bc-native-species/,SRC-0378,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0409,PROV-PREMIER,Festuca idahoensis,unknown,https://premierpacificseeds.ca/products/bc-native-species/,SRC-0378,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0409,PROV-PREMIER,Festuca idahoensis,mix_component,https://premierpacificseeds.ca/products/bc-native-species/,SRC-0378,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0409,PROV-PREMIER,Festuca idahoensis,mix_component,https://premierpacificseeds.ca/products/reclamation-seed/,SRC-0379,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0410,PROV-PREMIER,Festuca rubra ssp pruinosa,unknown,https://premierpacificseeds.ca/products/bc-native-species/,SRC-0378,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0411,PROV-PREMIER,Festuca saximontana,unknown,https://premierpacificseeds.ca/products/bc-native-species/,SRC-0378,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0412,PROV-PREMIER,Festuca scabrella,unknown,https://premierpacificseeds.ca/products/bc-native-species/,SRC-0378,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0413,PROV-PREMIER,Koeleria cristata,unknown,https://premierpacificseeds.ca/products/bc-native-species/,SRC-0378,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0414,PROV-PREMIER,Pascopyrum smithii,unknown,https://premierpacificseeds.ca/products/bc-native-species/,SRC-0378,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0415,PROV-PREMIER,Poa alpina,unknown,https://premierpacificseeds.ca/products/bc-native-species/,SRC-0378,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0416,PROV-PREMIER,Poa palustris,unknown,https://premierpacificseeds.ca/products/bc-native-species/,SRC-0378,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0417,PROV-PREMIER,Pseudoroegneria spicata,unknown,https://premierpacificseeds.ca/products/bc-native-species/,SRC-0378,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0417,PROV-PREMIER,Pseudoroegneria spicata,mix_component,https://premierpacificseeds.ca/products/bc-native-species/,SRC-0378,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0417,PROV-PREMIER,Pseudoroegneria spicata,mix_component,https://premierpacificseeds.ca/products/reclamation-seed/,SRC-0379,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0418,PROV-PREMIER,Sporabolus cryptandus,unknown,https://premierpacificseeds.ca/products/bc-native-species/,SRC-0378,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0419,PROV-PREMIER,Trisetum spicatum,unknown,https://premierpacificseeds.ca/products/bc-native-species/,SRC-0378,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0420,PROV-PREMIER,Achillea millefolium occidentalis,unknown,https://premierpacificseeds.ca/products/bc-native-species/,SRC-0378,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0420,PROV-PREMIER,Achillea millefolium occidentalis,mix_component,https://premierpacificseeds.ca/products/bc-native-species/,SRC-0378,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0420,PROV-PREMIER,Achillea millefolium occidentalis,mix_component,https://premierpacificseeds.ca/products/reclamation-seed/,SRC-0379,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0420,PROV-PREMIER,Achillea millefolium occidentalis,mix_component,https://premierpacificseeds.ca/products/wildflower-seed/,SRC-0380,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0421,PROV-PREMIER,Anaphalis margaritacia,unknown,https://premierpacificseeds.ca/products/bc-native-species/,SRC-0378,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0422,PROV-PREMIER,Balsamhoriza sagittata,unknown,https://premierpacificseeds.ca/products/bc-native-species/,SRC-0378,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0423,PROV-PREMIER,Epilobium angustifolium,unknown,https://premierpacificseeds.ca/products/bc-native-species/,SRC-0378,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0424,PROV-PREMIER,Lupinus arcticus,unknown,https://premierpacificseeds.ca/products/bc-native-species/,SRC-0378,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0425,PROV-PREMIER,Symphoyotrichum subspicatum,unknown,https://premierpacificseeds.ca/products/bc-native-species/,SRC-0378,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0426,PROV-PREMIER,Mimulus guttatus,mix_component,https://premierpacificseeds.ca/products/bc-native-species/,SRC-0378,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0426,PROV-PREMIER,Mimulus guttatus,mix_component,https://premierpacificseeds.ca/products/reclamation-seed/,SRC-0379,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0426,PROV-PREMIER,Mimulus guttatus,mix_component,https://premierpacificseeds.ca/products/wildflower-seed/,SRC-0380,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0427,PROV-PREMIER,Chamerion angustifolium,mix_component,https://premierpacificseeds.ca/products/bc-native-species/,SRC-0378,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0427,PROV-PREMIER,Chamerion angustifolium,mix_component,https://premierpacificseeds.ca/products/reclamation-seed/,SRC-0379,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0427,PROV-PREMIER,Chamerion angustifolium,mix_component,https://premierpacificseeds.ca/products/wildflower-seed/,SRC-0380,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0428,PROV-PREMIER,Hedysarum boreale,mix_component,https://premierpacificseeds.ca/products/bc-native-species/,SRC-0378,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0428,PROV-PREMIER,Hedysarum boreale,mix_component,https://premierpacificseeds.ca/products/reclamation-seed/,SRC-0379,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0428,PROV-PREMIER,Hedysarum boreale,mix_component,https://premierpacificseeds.ca/products/wildflower-seed/,SRC-0380,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0429,PROV-OAKSUMMIT,Rubus idaeus,available,https://oaksummitnursery.ca/products/wild-raspberry-seeds-rubus-idaeus-native-perennial-seeds-hardiness-zone-3-150-seeds,SRC-0381,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0430,PROV-OAKSUMMIT,Parthenocissus quinquefolia,available,https://oaksummitnursery.ca/products/virginia-creeper-seeds-zone-3-parthenocissus-quinquefolia-free-shipping,SRC-0382,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0431,PROV-OAKSUMMIT,Aralia nudicaulis,available,https://oaksummitnursery.ca/products/wild-sarsaparilla-seeds-aralia-nudicaulis-wild-native-perennial-plant-seeds-hardiness-zone-3,SRC-0383,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0432,PROV-OAKSUMMIT,Prunus virginiana var melanocarpa,available,https://oaksummitnursery.ca/products/chokecherry-seeds-prunus-virginiana,SRC-0384,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0433,PROV-OAKSUMMIT,Nicotiana rustica,unavailable,https://oaksummitnursery.ca/products/wild-tobacco-seeds-nicotiana-rustica-aztec-tobacco-annual-250-seeds,SRC-0385,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0434,PROV-OAKSUMMIT,Artemisia ludoviciana,unavailable,https://oaksummitnursery.ca/products/prairie-sage-seeds-artemisia-ludoviciana-wild-native-perennial-seeds-hardiness-zone-3-200-seeds,SRC-0386,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0435,PROV-OAKSUMMIT,Typha angustifolia,available,https://oaksummitnursery.ca/products/cattail-seeds-typha-angustifolia-narrow-leaved-cattail-perennial-zone-3-1000-seeds,SRC-0387,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0436,PROV-OAKSUMMIT,Sambucus racemosa,available,https://oaksummitnursery.ca/products/red-elderberry-seeds-sambucus-racemosa-native-shrub-seeds-hardiness-zone-3-free-shipping-100-seeds,SRC-0388,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0437,PROV-OAKSUMMIT,Shepherdia argentea,available,https://oaksummitnursery.ca/products/silver-buffaloberry-shepherdia-argentea-tree-seeds-hardiness-zone-3-50-seeds,SRC-0390,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0437,PROV-OAKSUMMIT,Shepherdia argentea,available,https://oaksummitnursery.ca/products/silver-buffaloberry-shepherdia-argentea-yellow-fruit-variety,SRC-0389,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0438,PROV-OAKSUMMIT,Amelanchier alnifolia,unavailable,https://oaksummitnursery.ca/products/saskatoon-seeds-amelanchier-alnifolia,SRC-0391,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0439,PROV-OAKSUMMIT,Humulus lupulus,available,https://oaksummitnursery.ca/products/hops-seeds-humulus-lupulus-zone-3-50-seeds,SRC-0392,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0439,PROV-OAKSUMMIT,Humulus lupulus,unavailable,https://oaksummitnursery.ca/products/hops-seeds-zone-3-humulus-lupulus-perennial,SRC-0393,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0440,PROV-OAKSUMMIT,Monarda fistulosa,available,https://oaksummitnursery.ca/products/wild-bergamot-seeds-monarda-fistulosa-bee-balm-perennial-zone-3,SRC-0394,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0441,PROV-OAKSUMMIT,Glycyrrhiza lepidota,available,https://oaksummitnursery.ca/products/wild-licorice-seeds-glycyrrhiza-lepidota,SRC-0395,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0442,PROV-OAKSUMMIT,Urtica dioica,available,https://oaksummitnursery.ca/products/stinging-nettle-seeds-urtica-dioica-perennial-zone-3-1000-seeds,SRC-0396,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0443,PROV-OAKSUMMIT,Fraxinus pennsylvanica,available,https://oaksummitnursery.ca/products/green-ash-seeds-fraxinus-pennsylvanica-tree-seeds-hardiness-zone-3-100-seeds,SRC-0398,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0444,PROV-OAKSUMMIT,Rosa woodsii,available,https://oaksummitnursery.ca/products/wild-rose-seeds-rosa-woodsii-hardy-perennial-seeds-hardiness-zone-2,SRC-0399,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0445,PROV-OAKSUMMIT,Ulmus americana,available,https://oaksummitnursery.ca/products/american-elm-seeds-ulmus-americana-tree-seeds-hardiness-zone-3-100-seeds,SRC-0401,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0446,PROV-OAKSUMMIT,Picea glauca,available,https://oaksummitnursery.ca/products/white-spruce-seeds-picea-glauca,SRC-0402,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0447,PROV-OAKSUMMIT,Crataegus mollis,available,https://oaksummitnursery.ca/products/downy-hawthorn-crataegus-mollis-native-fruit-tree,SRC-0404,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0448,PROV-OAKSUMMIT,Rhus glabra,available,https://oaksummitnursery.ca/products/smooth-sumac-seeds-rhus-glabra,SRC-0405,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0449,PROV-OAKSUMMIT,Acer negundo,available,https://oaksummitnursery.ca/products/box-elder-seeds-acer-negundo-tree-seeds-hardiness-zone-2-100-seeds,SRC-0407,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0450,PROV-OAKSUMMIT,Ilex verticillata,available,https://oaksummitnursery.ca/products/winterberry-ilex-verticillata-perennial-ornamental-shrub,SRC-0409,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0451,PROV-OAKSUMMIT,Symphoricarpos orbiculatus,available,https://oaksummitnursery.ca/products/indian-currant-seeds-symphoricarpos-orbiculatus-coralberry-waxberry-100-seeds,SRC-0410,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0452,PROV-OAKSUMMIT,Sorbus americana,available,https://oaksummitnursery.ca/products/american-mountain-ash-seeds-sorbus-americana-50-seeds,SRC-0411,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0453,PROV-OAKSUMMIT,Echinocystis lobata,available,https://oaksummitnursery.ca/products/wild-cucumber-seeds-zone-3-echinocystis-lobata-native-annual-ornamental,SRC-0412,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0454,PROV-OAKSUMMIT,Echinacea angustifolia,available,https://oaksummitnursery.ca/products/narrow-leaved-echinacea-narrow-leaved-purple-coneflower-echinacea-angustifolia-native-perennial-flower-40-seeds,SRC-0413,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0455,PROV-OAKSUMMIT,Betula occidentalis,available,https://oaksummitnursery.ca/products/river-birch-seeds-betula-nigra,SRC-0414,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0456,PROV-OAKSUMMIT,Vaccinium angustifolium,unavailable,https://oaksummitnursery.ca/products/lowbush-blueberry-seeds-vaccinium-angustifolium-100-seeds,SRC-0415,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0457,PROV-OAKSUMMIT,Rudbeckia laciniata,available,https://oaksummitnursery.ca/products/cutleaf-coneflower-rudbeckia-laciniata-native-perennial-flower,SRC-0416,pending_review,Auto-approved supplier row via apply_provider_sandbox.
