approval_id,sandbox_table,provider_id,botanical_name,common_name,species_id,approval_status,target_action,attribute_name,attribute_value,evidence_confidence,source_url,supplier_status,product_url,mowability_score,reviewer,review_date,review_notes,candidate_status,vancouver_eligibility_status,product_category,candidate_reason,sandbox_review_status,sandbox_notes
PROV-WCS-PA-AUTO-0052-ATTR-02,candidate_attributes.csv,PROV-WCS,Tradescantia occidentalis,Prairie Spiderwort,,approved,add_species,product type,Flower Seeds,Pending review,https://www.westcoastseeds.com/products/firewise-blend,,https://www.westcoastseeds.com/products/firewise-blend,,auto-approve (greedy mode),,Auto-approved attribute row via apply_provider_sandbox.,,,,,pending_review,
PROV-WCS-PA-AUTO-0052-ATTR-03,candidate_attributes.csv,PROV-WCS,Tradescantia occidentalis,Prairie Spiderwort,,approved,add_species,tags,"AVAILABILITY:Available in USA, AVAILABILITY:In Stock, bc-freeship, COLLECTION: Super Sale 2025, COLLECTION:All Seeds, COLLECTION:Flower Seeds, COLLECTION:Garden Surplus Sale, COLLECTION:Seed Sale Aug 2025, COLLECTION:Seed Sale Aug 2025 POS, COLLECTION:Thanksgiving Week Sale, COLLECTION:Wildflower Seeds, EX STOCK FL3463C, EX STOCK FL3463D, EX STOCK FL3463E, FILTER:Available In USA, FILTER:Direct Sow, FILTER:In Stock, FILTER:New for 2024, fundraising-sync, In Stock, surplus-2025-08-12",Pending review,https://www.westcoastseeds.com/products/firewise-blend,,https://www.westcoastseeds.com/products/firewise-blend,,auto-approve (greedy mode),,Auto-approved attribute row via apply_provider_sandbox.,,,,,pending_review,
PA-AUTO-0052-ATTR-04,candidate_attributes.csv,PROV-WCS,Tradescantia occidentalis,Prairie Spiderwort,,approved,add_species,provider observation type,blend_ingredient,Pending review,https://www.westcoastseeds.com/products/firewise-blend,,https://www.westcoastseeds.com/products/firewise-blend,,auto-approve (greedy mode),,Auto-approved attribute row via apply_provider_sandbox.,,,,,pending_review,
PA-AUTO-0052-ATTR-05,candidate_attributes.csv,PROV-WCS,Tradescantia occidentalis,Prairie Spiderwort,,approved,add_species,description,"[description action=""start""] With the increase of wildfires, properties that border wildlands prone to fires need to become firewise. Plant this special wildflower blend as part of a fire mitigation plan. Create a buffer zone with these compact, fire resistant, annual and perennial flowers that have higher moisture content and lower amounts of volatile oils than common landscaping plants. Recommended rate of application: 170g per 1,000 square feet. Annuals and Perennials. Click here to learn more about Wildflowers & Regionality . Blend Ingredients. [Bigflower Cinquefoil (Potentilla fissa), Black-Eyed Susan (Rudbeckia hirta), Blanketflower (Gaillardia aristata), Blue Columbine (Aquilegia caerulea), Blue Flax (Linum perenne), California Poppy (Eschscholzia californica), Cottage Pinks (Dianthus plumarius), Indian Blanket (Gaillardia pulchella), Lance-Leaved Coreopsis (Coreopsis lanceolata), Mountain Lupine (Lupinus argenteus), Palmer Penstemon (Penstemon palmeri), Prairie Spiderwort (Tradescantia occidentalis), Purple Coneflower (Echinacea purpurea), Rocky Mountain Penstemon (Penstemon strictus), Smooth Aster (Symphyotrichum laeve), Sticky Purple Geranium (Geranium viscosissimum)] [description action=""end""] [quickfacts action=""start quickfacts""] Fire resistant wildflower blend Suitable for properties that border wildlands prone to fires Annuals and perennials [quickfacts action=""end quickfacts""]",Pending review,https://www.westcoastseeds.com/products/firewise-blend,,https://www.westcoastseeds.com/products/firewise-blend,,auto-approve (greedy mode),,Auto-approved attribute row via apply_provider_sandbox.,,,,,pending_review,
PROV-WCS-PA-AUTO-0052,candidate_species.csv,PROV-WCS,Tradescantia occidentalis,Prairie Spiderwort,,approved,add_species,,,Pending review,https://www.westcoastseeds.com/products/firewise-blend,,https://www.westcoastseeds.com/products/firewise-blend,,auto-approve (greedy mode),,Auto-approved via apply_provider_sandbox. Eligibility: needs_review.,candidate,needs_review,Flower Seeds,West Coast Seeds blend ingredient parsed as a review-only species candidate.,pending_review,Source-sweep catalogue observation; pending user review.
PROV-WCS-PA-AUTO-0053-SUP-01,supplier_availability.csv,PROV-WCS,Symphyotrichum laeve,Smooth Aster,BCNPPD-0181,approved,record_supplier,,,Pending review,https://www.westcoastseeds.com/products/firewise-blend,mix_component,https://www.westcoastseeds.com/products/firewise-blend,,auto-approve (greedy mode),,Auto-approved supplier row via apply_provider_sandbox.,,,,,pending_review,
PROV-WCS-PA-AUTO-0053-ATTR-01,candidate_attributes.csv,PROV-WCS,Symphyotrichum laeve,Smooth Aster,BCNPPD-0181,approved,update_existing,product title,Firewise Blend,Pending review,https://www.westcoastseeds.com/products/firewise-blend,,https://www.westcoastseeds.com/products/firewise-blend,,auto-approve (greedy mode),,Auto-approved attribute row via apply_provider_sandbox.,,,,,pending_review,
PROV-WCS-PA-AUTO-0053-ATTR-02,candidate_attributes.csv,PROV-WCS,Symphyotrichum laeve,Smooth Aster,BCNPPD-0181,approved,update_existing,product type,Flower Seeds,Pending review,https://www.westcoastseeds.com/products/firewise-blend,,https://www.westcoastseeds.com/products/firewise-blend,,auto-approve (greedy mode),,Auto-approved attribute row via apply_provider_sandbox.,,,,,pending_review,
PROV-WCS-PA-AUTO-0053-ATTR-03,candidate_attributes.csv,PROV-WCS,Symphyotrichum laeve,Smooth Aster,BCNPPD-0181,approved,update_existing,tags,"AVAILABILITY:Available in USA, AVAILABILITY:In Stock, bc-freeship, COLLECTION: Super Sale 2025, COLLECTION:All Seeds, COLLECTION:Flower Seeds, COLLECTION:Garden Surplus Sale, COLLECTION:Seed Sale Aug 2025, COLLECTION:Seed Sale Aug 2025 POS, COLLECTION:Thanksgiving Week Sale, COLLECTION:Wildflower Seeds, EX STOCK FL3463C, EX STOCK FL3463D, EX STOCK FL3463E, FILTER:Available In USA, FILTER:Direct Sow, FILTER:In Stock, FILTER:New for 2024, fundraising-sync, In Stock, surplus-2025-08-12",Pending review,https://www.westcoastseeds.com/products/firewise-blend,,https://www.westcoastseeds.com/products/firewise-blend,,auto-approve (greedy mode),,Auto-approved attribute row via apply_provider_sandbox.,,,,,pending_review,
PA-AUTO-0053-ATTR-04,candidate_attributes.csv,PROV-WCS,Symphyotrichum laeve,Smooth Aster,BCNPPD-0181,approved,update_existing,provider observation type,blend_ingredient,Pending review,https://www.westcoastseeds.com/products/firewise-blend,,https://www.westcoastseeds.com/products/firewise-blend,,auto-approve (greedy mode),,Auto-approved attribute row via apply_provider_sandbox.,,,,,pending_review,
PA-AUTO-0053-ATTR-05,candidate_attributes.csv,PROV-WCS,Symphyotrichum laeve,Smooth Aster,BCNPPD-0181,approved,update_existing,description,"[description action=""start""] With the increase of wildfires, properties that border wildlands prone to fires need to become firewise. Plant this special wildflower blend as part of a fire mitigation plan. Create a buffer zone with these compact, fire resistant, annual and perennial flowers that have higher moisture content and lower amounts of volatile oils than common landscaping plants. Recommended rate of application: 170g per 1,000 square feet. Annuals and Perennials. Click here to learn more about Wildflowers & Regionality . Blend Ingredients. [Bigflower Cinquefoil (Potentilla fissa), Black-Eyed Susan (Rudbeckia hirta), Blanketflower (Gaillardia aristata), Blue Columbine (Aquilegia caerulea), Blue Flax (Linum perenne), California Poppy (Eschscholzia californica), Cottage Pinks (Dianthus plumarius), Indian Blanket (Gaillardia pulchella), Lance-Leaved Coreopsis (Coreopsis lanceolata), Mountain Lupine (Lupinus argenteus), Palmer Penstemon (Penstemon palmeri), Prairie Spiderwort (Tradescantia occidentalis), Purple Coneflower (Echinacea purpurea), Rocky Mountain Penstemon (Penstemon strictus), Smooth Aster (Symphyotrichum laeve), Sticky Purple Geranium (Geranium viscosissimum)] [description action=""end""] [quickfacts action=""start quickfacts""] Fire resistant wildflower blend Suitable for properties that border wildlands prone to fires Annuals and perennials [quickfacts action=""end quickfacts""]",Pending review,https://www.westcoastseeds.com/products/firewise-blend,,https://www.westcoastseeds.com/products/firewise-blend,,auto-approve (greedy mode),,Auto-approved attribute row via apply_provider_sandbox.,,,,,pending_review,
PROV-WCS-PA-AUTO-0053,candidate_species.csv,PROV-WCS,Symphyotrichum laeve,Smooth Aster,BCNPPD-0181,approved,update_existing,,,Pending review,https://www.westcoastseeds.com/products/firewise-blend,,https://www.westcoastseeds.com/products/firewise-blend,,auto-approve (greedy mode),,Auto-approved via apply_provider_sandbox. Eligibility: needs_review.,candidate,needs_review,Flower Seeds,West Coast Seeds blend ingredient parsed as a review-only species candidate.,pending_review,Source-sweep catalogue observation; pending user review.
PROV-WCS-PA-AUTO-0054-SUP-01,supplier_availability.csv,PROV-WCS,Geranium viscosissimum,Sticky Purple Geranium,BCNPPD-0203,approved,record_supplier,,,Pending review,https://www.westcoastseeds.com/products/firewise-blend,mix_component,https://www.westcoastseeds.com/products/firewise-blend,,auto-approve (greedy mode),,Auto-approved supplier row via apply_provider_sandbox.,,,,,pending_review,
PROV-WCS-PA-AUTO-0054-ATTR-01,candidate_attributes.csv,PROV-WCS,Geranium viscosissimum,Sticky Purple Geranium,BCNPPD-0203,approved,update_existing,product title,Firewise Blend,Pending review,https://www.westcoastseeds.com/products/firewise-blend,,https://www.westcoastseeds.com/products/firewise-blend,,auto-approve (greedy mode),,Auto-approved attribute row via apply_provider_sandbox.,,,,,pending_review,
PROV-WCS-PA-AUTO-0054-ATTR-02,candidate_attributes.csv,PROV-WCS,Geranium viscosissimum,Sticky Purple Geranium,BCNPPD-0203,approved,update_existing,product type,Flower Seeds,Pending review,https://www.westcoastseeds.com/products/firewise-blend,,https://www.westcoastseeds.com/products/firewise-blend,,auto-approve (greedy mode),,Auto-approved attribute row via apply_provider_sandbox.,,,,,pending_review,
PROV-WCS-PA-AUTO-0054-ATTR-03,candidate_attributes.csv,PROV-WCS,Geranium viscosissimum,Sticky Purple Geranium,BCNPPD-0203,approved,update_existing,tags,"AVAILABILITY:Available in USA, AVAILABILITY:In Stock, bc-freeship, COLLECTION: Super Sale 2025, COLLECTION:All Seeds, COLLECTION:Flower Seeds, COLLECTION:Garden Surplus Sale, COLLECTION:Seed Sale Aug 2025, COLLECTION:Seed Sale Aug 2025 POS, COLLECTION:Thanksgiving Week Sale, COLLECTION:Wildflower Seeds, EX STOCK FL3463C, EX STOCK FL3463D, EX STOCK FL3463E, FILTER:Available In USA, FILTER:Direct Sow, FILTER:In Stock, FILTER:New for 2024, fundraising-sync, In Stock, surplus-2025-08-12",Pending review,https://www.westcoastseeds.com/products/firewise-blend,,https://www.westcoastseeds.com/products/firewise-blend,,auto-approve (greedy mode),,Auto-approved attribute row via apply_provider_sandbox.,,,,,pending_review,
PROV-WCS-PA-AUTO-0054-ATTR-04,candidate_attributes.csv,PROV-WCS,Geranium viscosissimum,Sticky Purple Geranium,BCNPPD-0203,approved,update_existing,provider observation type,blend_ingredient,Pending review,https://www.westcoastseeds.com/products/firewise-blend,,https://www.westcoastseeds.com/products/firewise-blend,,auto-approve (greedy mode),,Auto-approved attribute row via apply_provider_sandbox.,,,,,pending_review,
PA-AUTO-0054-ATTR-05,candidate_attributes.csv,PROV-WCS,Geranium viscosissimum,Sticky Purple Geranium,BCNPPD-0203,approved,update_existing,description,"[description action=""start""] With the increase of wildfires, properties that border wildlands prone to fires need to become firewise. Plant this special wildflower blend as part of a fire mitigation plan. Create a buffer zone with these compact, fire resistant, annual and perennial flowers that have higher moisture content and lower amounts of volatile oils than common landscaping plants. Recommended rate of application: 170g per 1,000 square feet. Annuals and Perennials. Click here to learn more about Wildflowers & Regionality . Blend Ingredients. [Bigflower Cinquefoil (Potentilla fissa), Black-Eyed Susan (Rudbeckia hirta), Blanketflower (Gaillardia aristata), Blue Columbine (Aquilegia caerulea), Blue Flax (Linum perenne), California Poppy (Eschscholzia californica), Cottage Pinks (Dianthus plumarius), Indian Blanket (Gaillardia pulchella), Lance-Leaved Coreopsis (Coreopsis lanceolata), Mountain Lupine (Lupinus argenteus), Palmer Penstemon (Penstemon palmeri), Prairie Spiderwort (Tradescantia occidentalis), Purple Coneflower (Echinacea purpurea), Rocky Mountain Penstemon (Penstemon strictus), Smooth Aster (Symphyotrichum laeve), Sticky Purple Geranium (Geranium viscosissimum)] [description action=""end""] [quickfacts action=""start quickfacts""] Fire resistant wildflower blend Suitable for properties that border wildlands prone to fires Annuals and perennials [quickfacts action=""end quickfacts""]",Pending review,https://www.westcoastseeds.com/products/firewise-blend,,https://www.westcoastseeds.com/products/firewise-blend,,auto-approve (greedy mode),,Auto-approved attribute row via apply_provider_sandbox.,,,,,pending_review,
PROV-WCS-PA-AUTO-0054,candidate_species.csv,PROV-WCS,Geranium viscosissimum,Sticky Purple Geranium,BCNPPD-0203,approved,update_existing,,,Pending review,https://www.westcoastseeds.com/products/firewise-blend,,https://www.westcoastseeds.com/products/firewise-blend,,auto-approve (greedy mode),,Auto-approved via apply_provider_sandbox. Eligibility: needs_review.,candidate,needs_review,Flower Seeds,West Coast Seeds blend ingredient parsed as a review-only species candidate.,pending_review,Source-sweep catalogue observation; pending user review.
PROV-WCS-PA-AUTO-0055-SUP-01,supplier_availability.csv,PROV-WCS,Festuca arundinacea,Tall Fescue,,approved,add_species,,,Pending review,https://www.westcoastseeds.com/products/tall-fescue,available,https://www.westcoastseeds.com/products/tall-fescue,,auto-approve (greedy mode),,Auto-approved supplier row via apply_provider_sandbox.,,,,,pending_review,
PROV-WCS-PA-AUTO-0055-ATTR-01,candidate_attributes.csv,PROV-WCS,Festuca arundinacea,Tall Fescue,,approved,add_species,product title,Tall Fescue,Pending review,https://www.westcoastseeds.com/products/tall-fescue,,https://www.westcoastseeds.com/products/tall-fescue,,auto-approve (greedy mode),,Auto-approved attribute row via apply_provider_sandbox.,,,,,pending_review,
PROV-WCS-PA-AUTO-0055-ATTR-02,candidate_attributes.csv,PROV-WCS,Festuca arundinacea,Tall Fescue,,approved,add_species,product type,Lawn Solutions,Pending review,https://www.westcoastseeds.com/products/tall-fescue,,https://www.westcoastseeds.com/products/tall-fescue,,auto-approve (greedy mode),,Auto-approved attribute row via apply_provider_sandbox.,,,,,pending_review,
PROV-WCS-PA-AUTO-0055-ATTR-03,candidate_attributes.csv,PROV-WCS,Festuca arundinacea,Tall Fescue,,approved,add_species,tags,"AVAILABILITY:In Stock, bc-freeship, BIS-LIMIT:50, COLLECTION:Lawn Solutions, COLLECTION:Tall Fescue Seeds, EX STOCK LS800A, EX STOCK LS800B, EX STOCK LS800C, EX STOCK LS800D, EX STOCK LS800E, EX STOCK LS800S, FILTER:Grows In Part Shade, FILTER:Hardy to Zone 4, FILTER:In Stock, In Stock, LawnSolutions, pos-published, Shipping: NO USA, temp-on-web, web-published",Pending review,https://www.westcoastseeds.com/products/tall-fescue,,https://www.westcoastseeds.com/products/tall-fescue,,auto-approve (greedy mode),,Auto-approved attribute row via apply_provider_sandbox.,,,,,pending_review,
PROV-WCS-PA-AUTO-0055-ATTR-04,candidate_attributes.csv,PROV-WCS,Festuca arundinacea,Tall Fescue,,approved,add_species,provider observation type,product_body,Pending review,https://www.westcoastseeds.com/products/tall-fescue,,https://www.westcoastseeds.com/products/tall-fescue,,auto-approve (greedy mode),,Auto-approved attribute row via apply_provider_sandbox.,,,,,pending_review,
PA-AUTO-0055-ATTR-05,candidate_attributes.csv,PROV-WCS,Festuca arundinacea,Tall Fescue,,approved,add_species,description,"[description action=""start""] Festuca arundinacea . Turf type. Tall Fescue stands up to traffic, drought, cold, shade, pets, and mowing. It is far tougher than conventional lawn grasses like Kentucky blue grass, but it still makes a lush green lawn. It is commonly used by municipalities for planting recreation fields and school grounds. This fescue is a tough perennial. Officially, it is hardy to Zone 4, but a sudden onset of very cold weather can interfere with its dormancy, causing winterkill. Sow in the spring or fall (fall is recommended) at a depth of 5-10mm (¼-½”). Because this product does not produce thatch, it is not attractive to the chafer beetle. Fescue can be mixed with wildflower blends or Micro-Clover to cover in an area densely and quickly. It still requires mowing approximately every two weeks in the growing season. Use Tall Fescue to overseed existing lawn or seed a new area, with no turf present. Seeding rates are included on packaging. Sow Rate: 3.6kg (8 lbs) per 1,000 square feet Fescue is also a major component of our Chafer Beetle Resistant Lawn Blend . [description action=""end""][quickfacts action=""start quickfacts""] Drought resistant Grows in part shade Stands up to pets Hardy to Zone 4 Tougher than grass [quickfacts action=""end quickfacts""]",Pending review,https://www.westcoastseeds.com/products/tall-fescue,,https://www.westcoastseeds.com/products/tall-fescue,,auto-approve (greedy mode),,Auto-approved attribute row via apply_provider_sandbox.,,,,,pending_review,
PROV-WCS-PA-AUTO-0055,candidate_species.csv,PROV-WCS,Festuca arundinacea,Tall Fescue,,approved,add_species,,,Pending review,https://www.westcoastseeds.com/products/tall-fescue,,https://www.westcoastseeds.com/products/tall-fescue,,auto-approve (greedy mode),,Auto-approved via apply_provider_sandbox. Eligibility: needs_review.,candidate,needs_review,Lawn Solutions,West Coast Seeds product body parsed as a review-only species candidate.,pending_review,Source-sweep catalogue observation; pending user review.
PROV-PREMIER-PA-AUTO-0001-SUP-01,supplier_availability.csv,PROV-PREMIER,Agrostis exarata,Spike Bentgrass,BCNPPD-0297,approved,record_supplier,,,Pending review,https://premierpacificseeds.ca/products/bc-native-species/,unknown,https://premierpacificseeds.ca/products/bc-native-species/,,auto-approve (greedy mode),,Auto-approved supplier row via apply_provider_sandbox.,,,,,pending_review,
PROV-PREMIER-PA-AUTO-0001-SUP-02,supplier_availability.csv,PROV-PREMIER,Agrostis exarata,Spike Bentgrass,BCNPPD-0297,approved,record_supplier,,,Pending review,https://premierpacificseeds.ca/products/bc-native-species/,mix_component,https://premierpacificseeds.ca/products/bc-native-species/,,auto-approve (greedy mode),,Auto-approved supplier row via apply_provider_sandbox.,,,,,pending_review,
PA-AUTO-0001-SUP-03,supplier_availability.csv,PROV-PREMIER,Agrostis exarata,Spike Bentgrass,BCNPPD-0297,approved,record_supplier,,,Pending review,https://premierpacificseeds.ca/products/reclamation-seed/,mix_component,https://premierpacificseeds.ca/products/reclamation-seed/,,auto-approve (greedy mode),,Auto-approved supplier row via apply_provider_sandbox.,,,,,pending_review,
PROV-PREMIER-PA-AUTO-0001-ATTR-01,candidate_attributes.csv,PROV-PREMIER,Agrostis exarata,Spike Bentgrass,BCNPPD-0297,approved,update_existing,product title,BC Native Species,Pending review,https://premierpacificseeds.ca/products/bc-native-species/,,https://premierpacificseeds.ca/products/bc-native-species/,,auto-approve (greedy mode),,Auto-approved attribute row via apply_provider_sandbox.,,,,,pending_review,
PROV-PREMIER-PA-AUTO-0001-ATTR-02,candidate_attributes.csv,PROV-PREMIER,Agrostis exarata,Spike Bentgrass,BCNPPD-0297,approved,update_existing,provider observation type,wordpress_species_profile,Pending review,https://premierpacificseeds.ca/products/bc-native-species/,,https://premierpacificseeds.ca/products/bc-native-species/,,auto-approve (greedy mode),,Auto-approved attribute row via apply_provider_sandbox.,,,,,pending_review,
PROV-PREMIER-PA-AUTO-0001-ATTR-03,candidate_attributes.csv,PROV-PREMIER,Agrostis exarata,Spike Bentgrass,BCNPPD-0297,approved,update_existing,product title,BC Native Species,Pending review,https://premierpacificseeds.ca/products/bc-native-species/,,https://premierpacificseeds.ca/products/bc-native-species/,,auto-approve (greedy mode),,Auto-approved attribute row via apply_provider_sandbox.,,,,,pending_review,
PROV-PREMIER-PA-AUTO-0001-ATTR-04,candidate_attributes.csv,PROV-PREMIER,Agrostis exarata,Spike Bentgrass,BCNPPD-0297,approved,update_existing,provider observation type,wordpress_seed_mix_component,Pending review,https://premierpacificseeds.ca/products/bc-native-species/,,https://premierpacificseeds.ca/products/bc-native-species/,,auto-approve (greedy mode),,Auto-approved attribute row via apply_provider_sandbox.,,,,,pending_review,
PROV-PREMIER-PA-AUTO-0001-ATTR-05,candidate_attributes.csv,PROV-PREMIER,Agrostis exarata,Spike Bentgrass,BCNPPD-0297,approved,update_existing,seed mix component percentage,1%,Pending review,https://premierpacificseeds.ca/products/bc-native-species/,,https://premierpacificseeds.ca/products/bc-native-species/,,auto-approve (greedy mode),,Auto-approved attribute row via apply_provider_sandbox.,,,,,pending_review,
PROV-PREMIER-PA-AUTO-0001-ATTR-06,candidate_attributes.csv,PROV-PREMIER,Agrostis exarata,Spike Bentgrass,BCNPPD-0297,approved,update_existing,product title,Reclamation Seed,Pending review,https://premierpacificseeds.ca/products/reclamation-seed/,,https://premierpacificseeds.ca/products/bc-native-species/,,auto-approve (greedy mode),,Auto-approved attribute row via apply_provider_sandbox.,,,,,pending_review,
PROV-PREMIER-PA-AUTO-0001-ATTR-07,candidate_attributes.csv,PROV-PREMIER,Agrostis exarata,Spike Bentgrass,BCNPPD-0297,approved,update_existing,provider observation type,wordpress_seed_mix_component,Pending review,https://premierpacificseeds.ca/products/reclamation-seed/,,https://premierpacificseeds.ca/products/bc-native-species/,,auto-approve (greedy mode),,Auto-approved attribute row via apply_provider_sandbox.,,,,,pending_review,
PROV-PREMIER-PA-AUTO-0001-ATTR-08,candidate_attributes.csv,PROV-PREMIER,Agrostis exarata,Spike Bentgrass,BCNPPD-0297,approved,update_existing,seed mix component percentage,1%,Pending review,https://premierpacificseeds.ca/products/reclamation-seed/,,https://premierpacificseeds.ca/products/bc-native-species/,,auto-approve (greedy mode),,Auto-approved attribute row via apply_provider_sandbox.,,,,,pending_review,
PROV-PREMIER-PA-AUTO-0001,candidate_species.csv,PROV-PREMIER,Agrostis exarata,Spike Bentgrass,BCNPPD-0297,approved,update_existing,,,Pending review,https://premierpacificseeds.ca/products/bc-native-species/,,https://premierpacificseeds.ca/products/bc-native-species/,,auto-approve (greedy mode),,Auto-approved via apply_provider_sandbox. Eligibility: candidate.,candidate,candidate,BC Native Species,Premier Pacific WordPress product page botanical species observation parsed as a review-only species candidate.,pending_review,WordPress product-page source-sweep observation; pending user review.
PROV-PREMIER-PA-AUTO-0002-SUP-01,supplier_availability.csv,PROV-PREMIER,Agrostis scabra,Hair Bentgrass,,approved,add_species,,,Pending review,https://premierpacificseeds.ca/products/bc-native-species/,unknown,https://premierpacificseeds.ca/products/bc-native-species/,,auto-approve (greedy mode),,Auto-approved supplier row via apply_provider_sandbox.,,,,,pending_review,
PROV-PREMIER-PA-AUTO-0002-ATTR-01,candidate_attributes.csv,PROV-PREMIER,Agrostis scabra,Hair Bentgrass,,approved,add_species,product title,BC Native Species,Pending review,https://premierpacificseeds.ca/products/bc-native-species/,,https://premierpacificseeds.ca/products/bc-native-species/,,auto-approve (greedy mode),,Auto-approved attribute row via apply_provider_sandbox.,,,,,pending_review,
PROV-PREMIER-PA-AUTO-0002-ATTR-02,candidate_attributes.csv,PROV-PREMIER,Agrostis scabra,Hair Bentgrass,,approved,add_species,provider observation type,wordpress_species_profile,Pending review,https://premierpacificseeds.ca/products/bc-native-species/,,https://premierpacificseeds.ca/products/bc-native-species/,,auto-approve (greedy mode),,Auto-approved attribute row via apply_provider_sandbox.,,,,,pending_review,
PROV-PREMIER-PA-AUTO-0002,candidate_species.csv,PROV-PREMIER,Agrostis scabra,Hair Bentgrass,,approved,add_species,,,Pending review,https://premierpacificseeds.ca/products/bc-native-species/,,https://premierpacificseeds.ca/products/bc-native-species/,,auto-approve (greedy mode),,Auto-approved via apply_provider_sandbox. Eligibility: candidate.,candidate,candidate,BC Native Species,Premier Pacific WordPress product page botanical species observation parsed as a review-only species candidate.,pending_review,WordPress product-page source-sweep observation; pending user review.
PROV-PREMIER-PA-AUTO-0003-SUP-01,supplier_availability.csv,PROV-PREMIER,Bromus ciliatus,Fringed Brome,,approved,add_species,,,Pending review,https://premierpacificseeds.ca/products/bc-native-species/,unknown,https://premierpacificseeds.ca/products/bc-native-species/,,auto-approve (greedy mode),,Auto-approved supplier row via apply_provider_sandbox.,,,,,pending_review,
PROV-PREMIER-PA-AUTO-0003-ATTR-01,candidate_attributes.csv,PROV-PREMIER,Bromus ciliatus,Fringed Brome,,approved,add_species,product title,BC Native Species,Pending review,https://premierpacificseeds.ca/products/bc-native-species/,,https://premierpacificseeds.ca/products/bc-native-species/,,auto-approve (greedy mode),,Auto-approved attribute row via apply_provider_sandbox.,,,,,pending_review,
PROV-PREMIER-PA-AUTO-0003-ATTR-02,candidate_attributes.csv,PROV-PREMIER,Bromus ciliatus,Fringed Brome,,approved,add_species,provider observation type,wordpress_species_profile,Pending review,https://premierpacificseeds.ca/products/bc-native-species/,,https://premierpacificseeds.ca/products/bc-native-species/,,auto-approve (greedy mode),,Auto-approved attribute row via apply_provider_sandbox.,,,,,pending_review,
PROV-PREMIER-PA-AUTO-0003,candidate_species.csv,PROV-PREMIER,Bromus ciliatus,Fringed Brome,,approved,add_species,,,Pending review,https://premierpacificseeds.ca/products/bc-native-species/,,https://premierpacificseeds.ca/products/bc-native-species/,,auto-approve (greedy mode),,Auto-approved via apply_provider_sandbox. Eligibility: candidate.,candidate,candidate,BC Native Species,Premier Pacific WordPress product page botanical species observation parsed as a review-only species candidate.,pending_review,WordPress product-page source-sweep observation; pending user review.
PROV-PREMIER-PA-AUTO-0004-SUP-01,supplier_availability.csv,PROV-PREMIER,Bromus marginatus,Mountain Brome,,approved,add_species,,,Pending review,https://premierpacificseeds.ca/products/bc-native-species/,unknown,https://premierpacificseeds.ca/products/bc-native-species/,,auto-approve (greedy mode),,Auto-approved supplier row via apply_provider_sandbox.,,,,,pending_review,
PA-AUTO-0004-SUP-02,supplier_availability.csv,PROV-PREMIER,Bromus marginatus,Mountain Brome,,approved,add_species,,,Pending review,https://premierpacificseeds.ca/products/bc-native-species/,mix_component,https://premierpacificseeds.ca/products/bc-native-species/,,auto-approve (greedy mode),,Auto-approved supplier row via apply_provider_sandbox.,,,,,pending_review,
PA-AUTO-0004-SUP-03,supplier_availability.csv,PROV-PREMIER,Bromus marginatus,Mountain Brome,,approved,add_species,,,Pending review,https://premierpacificseeds.ca/products/reclamation-seed/,mix_component,https://premierpacificseeds.ca/products/reclamation-seed/,,auto-approve (greedy mode),,Auto-approved supplier row via apply_provider_sandbox.,,,,,pending_review,
PROV-PREMIER-PA-AUTO-0004-ATTR-01,candidate_attributes.csv,PROV-PREMIER,Bromus marginatus,Mountain Brome,,approved,add_species,product title,BC Native Species,Pending review,https://premierpacificseeds.ca/products/bc-native-species/,,https://premierpacificseeds.ca/products/bc-native-species/,,auto-approve (greedy mode),,Auto-approved attribute row via apply_provider_sandbox.,,,,,pending_review,
PROV-PREMIER-PA-AUTO-0004-ATTR-02,candidate_attributes.csv,PROV-PREMIER,Bromus marginatus,Mountain Brome,,approved,add_species,provider observation type,wordpress_species_profile,Pending review,https://premierpacificseeds.ca/products/bc-native-species/,,https://premierpacificseeds.ca/products/bc-native-species/,,auto-approve (greedy mode),,Auto-approved attribute row via apply_provider_sandbox.,,,,,pending_review,
PROV-PREMIER-PA-AUTO-0004-ATTR-03,candidate_attributes.csv,PROV-PREMIER,Bromus marginatus,Mountain Brome,,approved,add_species,product title,BC Native Species,Pending review,https://premierpacificseeds.ca/products/bc-native-species/,,https://premierpacificseeds.ca/products/bc-native-species/,,auto-approve (greedy mode),,Auto-approved attribute row via apply_provider_sandbox.,,,,,pending_review,
PROV-PREMIER-PA-AUTO-0004-ATTR-04,candidate_attributes.csv,PROV-PREMIER,Bromus marginatus,Mountain Brome,,approved,add_species,provider observation type,wordpress_seed_mix_component,Pending review,https://premierpacificseeds.ca/products/bc-native-species/,,https://premierpacificseeds.ca/products/bc-native-species/,,auto-approve (greedy mode),,Auto-approved attribute row via apply_provider_sandbox.,,,,,pending_review,
PROV-PREMIER-PA-AUTO-0004-ATTR-05,candidate_attributes.csv,PROV-PREMIER,Bromus marginatus,Mountain Brome,,approved,add_species,seed mix component percentage,40%,Pending review,https://premierpacificseeds.ca/products/bc-native-species/,,https://premierpacificseeds.ca/products/bc-native-species/,,auto-approve (greedy mode),,Auto-approved attribute row via apply_provider_sandbox.,,,,,pending_review,
