Species ID,Botanical Name,Common Name,Family,Native Status,Life Cycle,Sun,Soil Moisture,Urban Toughness,reviewed_field_count,gap_count,score_readiness,Primary References,candidate_views,provider_data,supplier_count,supplier_statuses,mowability_score,provider_review_status,poc_caveat
BCNPPD-0359,Ratibida columnifera,Mexican Hat,,Pending review,,,,,0,5,not_ready,SRC-0370;SRC-0374;SRC-0371,,yes,3,available;mix_component,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0128,Red columbine,Aquilegia formosa,,Pending review,,,,,0,5,not_ready,SRC-0110,,yes,1,available,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0129,Red maids,Calandrinia menziesii,,Pending review,,,,,0,5,not_ready,SRC-0111,,yes,1,available,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0380,Reseda odorata,Sweet Mignonette,,Pending review,,,,,0,5,not_ready,SRC-0373,,yes,1,mix_component,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0289,Rhinanthus minor,Yellow Rattle,,Pending review,,,,,0,5,not_ready,SRC-0290,,yes,1,available,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0448,Rhus glabra,Smooth Sumac,,Pending review,,,,,0,5,not_ready,SRC-0405,,yes,1,available,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0460,Ribes americanum,Wild American Black Currant Berry Bush Zone 3 30+,,Pending review,,,,,0,5,not_ready,SRC-0419,,yes,1,available,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0489,Ribes aureum,Golden Currant Native Perennial Berry Bush Zone 3 100+,,Pending review,,,,,0,5,not_ready,SRC-0456,,yes,1,unavailable,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0038,Ribes sanguineum,Red-flowering Currant,,Pending review,,,,,0,5,not_ready,SRC-0025,,no,0,,,,"User-submitted expansion candidate; identity, native range, traits, sources, pollinator relationships, and planting suitability require review before use."
BCNPPD-0039,Rosa nutkana,Nootka Rose,,Pending review,,,,,0,5,not_ready,SRC-0025,,no,0,,,,"User-submitted expansion candidate; identity, native range, traits, sources, pollinator relationships, and planting suitability require review before use."
BCNPPD-0444,Rosa woodsii,Wild Rose,,Pending review,,,,,0,5,not_ready,SRC-0399,,yes,1,available,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0429,Rubus idaeus,Wild Raspberry,,Pending review,,,,,0,5,not_ready,SRC-0381,,yes,1,available,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0040,Rubus parviflorus,Thimbleberry,,Pending review,,,,,0,5,not_ready,SRC-0025,,no,0,,,,"User-submitted expansion candidate; identity, native range, traits, sources, pollinator relationships, and planting suitability require review before use."
BCNPPD-0041,Rubus spectabilis,Salmonberry,,Pending review,,,,,0,5,not_ready,SRC-0025,,no,0,,,,"User-submitted expansion candidate; identity, native range, traits, sources, pollinator relationships, and planting suitability require review before use."
BCNPPD-0458,Rudbeckia columnifera,"Upright Prairie Coneflower, Mexican Hat Native Perennial Flower 50+",,Pending review,,,,,0,5,not_ready,SRC-0417,,yes,1,available,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0356,Rudbeckia hirta,Gloriosa Daisy,,Pending review,,,,,0,5,not_ready,SRC-0370;SRC-0372,,yes,2,mix_component,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0457,Rudbeckia laciniata,Cutleaf Coneflower Native Perennial Flower 100+,,Pending review,,,,,0,5,not_ready,SRC-0416,,yes,1,available,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0306,Rudbeckia occidentalis,Western Coneflower,,Pending review,,,,,0,5,not_ready,SRC-0312,,yes,1,available,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0202,Rumex acetosa,Grande Oseille,,Pending review,,,,,0,5,not_ready,SRC-0186,,yes,1,available,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0300,Sagittaria latifolia,Wapato,,Pending review,,,,,0,5,not_ready,SRC-0304,,yes,1,unavailable,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0042,Salix discolor,Pussy Willow,,Pending review,,,,,0,5,not_ready,SRC-0025,,no,0,,,,"User-submitted expansion candidate; identity, native range, traits, sources, pollinator relationships, and planting suitability require review before use."
BCNPPD-0475,Sambucus caerulea,Blue Elderberry,,Pending review,,,,,0,5,not_ready,SRC-0442,,yes,1,available,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0436,Sambucus racemosa,Red Elderberry,,Pending review,,,,,0,5,not_ready,SRC-0388,,yes,1,available,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0315,Sanguisorba annua,Prairie Burnet,,Pending review,,,,,0,5,not_ready,SRC-0324,,yes,1,available,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0182,Sanicula bipinnatifida,Purple Sanicle,,Pending review,,,,,0,5,not_ready,SRC-0165,,yes,1,available,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0043,Sanicula crassicaulis,Pacific Sanicle,,Pending review,,,,,0,5,not_ready,SRC-0025;SRC-0273,,yes,1,unavailable,,pending_review,"User-submitted expansion candidate; identity, native range, traits, sources, pollinator relationships, and planting suitability require review before use."
BCNPPD-0301,Schoenoplectus tabernaemontani,Softstem Bulrush,,Pending review,,,,,0,5,not_ready,SRC-0305,,yes,1,available,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0216,Scirpus cyperinus,Woolgrass,,Pending review,,,,,0,5,not_ready,SRC-0206,,yes,1,available,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0266,Scrophularia lanceolata,Lanceleaf/Narrow Leaf Figwort,,Pending review,,,,,0,5,not_ready,SRC-0263,,yes,1,available,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0491,Scutellaria lateriflora,American Skullcap,,Pending review,,,,,0,5,not_ready,SRC-0458,,yes,1,unavailable,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0130,Sea blush,Plectritis congesta,,Pending review,,,,,0,5,not_ready,SRC-0112,,yes,1,unavailable,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0131,Sea thrift,Armeria maritima,,Pending review,,,,,0,5,not_ready,SRC-0113,,yes,1,unavailable,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0132,Seacoast angelica,Angelica lucida,,Pending review,,,,,0,5,not_ready,SRC-0114,,yes,1,available,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0133,Seaside plantain,Plantago maritima,,Pending review,,,,,0,5,not_ready,SRC-0115,,yes,1,available,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0274,Secale multicaule,Perennial Forest Rye / Waldstaudenroggen,,Pending review,,,,,0,5,not_ready,SRC-0274,,yes,1,available,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0437,Shepherdia argentea,Silver Buffaloberry Yellow Fruit Variety 50+,,Pending review,,,,,0,5,not_ready,SRC-0389;SRC-0390,,yes,2,available,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0134,Shortspur sea blush,Plectritis brachystemon,,Pending review,,,,,0,5,not_ready,SRC-0116,,yes,1,available,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0343,Sidalcea campestris,Meadow Checkermallow,,Pending review,,,,,0,5,not_ready,SRC-0362,,yes,1,available,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0135,Sidalcea hendersonii,Henderson's Checkermallow,,Pending review,,,,,0,5,not_ready,SRC-0117;SRC-0314,,yes,2,available;unavailable,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0318,Sidalcea malviflora,Rose Checkermallow,,Pending review,,,,,0,5,not_ready,SRC-0328,,yes,1,available,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0210,Sidalcea oregana,Oregon Checkermallow,,Pending review,,,,,0,5,not_ready,SRC-0198,,yes,1,available,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0189,Sisyrinchium bellum,California Blue Eyed Grass,,Pending review,,,,,0,5,not_ready,SRC-0172,,yes,1,available,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0287,Sisyrinchium californicum,Golden Eyed Grass,,Pending review,,,,,0,5,not_ready,SRC-0288,,yes,1,available,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0051,Sisyrinchium idahoense,Idaho blue-eyed-grass,,Pending review,,,,,0,5,not_ready,SRC-0025;SRC-0033;SRC-0337,,yes,1,available,,pending_review,"User-submitted expansion candidate; identity, native range, traits, sources, pollinator relationships, and planting suitability require review before use."
BCNPPD-0136,Slender tarweed,Madia gracilis,,Pending review,,,,,0,5,not_ready,SRC-0118,,yes,1,available,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0137,Slender-foot sedge,Carex leptopoda,,Pending review,,,,,0,5,not_ready,SRC-0119,,yes,1,available,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0138,Slimleaf onion,Allium amplectens,,Pending review,,,,,0,5,not_ready,SRC-0120,,yes,1,available,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0139,Slough sedge,Carex obnupta,,Pending review,,,,,0,5,not_ready,SRC-0121,,yes,1,available,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0140,Small-flowered alumroot,Heuchera micrantha,,Pending review,,,,,0,5,not_ready,SRC-0122,,yes,1,available,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0141,Small-flowered blue-eyed mary,Collinsia parviflora,,Pending review,,,,,0,5,not_ready,SRC-0123,,yes,1,unavailable,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0142,Small-flowered bulrush,Scirpus microcarpus,,Pending review,,,,,0,5,not_ready,SRC-0124,,yes,1,available,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0143,Small-flowered fiddleneck,Amsinckia menziesii,,Pending review,,,,,0,5,not_ready,SRC-0125,,yes,1,available,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0144,Small-flowered lupine,Lupinus polycarpus,,Pending review,,,,,0,5,not_ready,SRC-0126,,yes,1,available,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0145,Small-flowered nemophila,Nemophila parviflora,,Pending review,,,,,0,5,not_ready,SRC-0127,,yes,1,available,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0146,Soft-stemmed bulrush,Schoenoplectus tabernaemontani,,Pending review,,,,,0,5,not_ready,SRC-0128,,yes,1,available,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0335,Solidago canadensis,Canada Goldenrod,,Pending review,,,,,0,5,not_ready,SRC-0351,,yes,1,available,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0044,Solidago lepida,Canada Goldenrod,,Pending review,,,,,0,5,not_ready,SRC-0025,,no,0,,,,"User-submitted expansion candidate; identity, native range, traits, sources, pollinator relationships, and planting suitability require review before use."
BCNPPD-0452,Sorbus americana,American Mountain Ash,,Pending review,,,,,0,5,not_ready,SRC-0411,,yes,1,available,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0147,Spike bentgrass,Agrostis exarata,,Pending review,,,,,0,5,not_ready,SRC-0129,,yes,1,available,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0418,Sporabolus cryptandus,Sand Dropseed,,Pending review,,,,,0,5,not_ready,SRC-0378,,yes,1,unknown,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0148,Spring gold,Lomatium utriculatum,,Pending review,,,,,0,5,not_ready,SRC-0130,,yes,1,unavailable,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0149,Stachys chamissonis var cooleyae,Hedge-nettle,,Pending review,,,,,0,5,not_ready,SRC-0131,,yes,1,available,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0338,Stachys cooleyae,Cooley's Hedge Nettle,,Pending review,,,,,0,5,not_ready,SRC-0357,,yes,1,unavailable,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0150,Sticky cinquefoil,Drymocallis glandulosa,,Pending review,,,,,0,5,not_ready,SRC-0132,,yes,1,available,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0151,Stinging nettle,Urtica dioica ssp. gracilis,,Pending review,,,,,0,5,not_ready,SRC-0133,,yes,1,available,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0152,Straight-beaked buttercup,Ranunculus orthorhynchus,,Pending review,,,,,0,5,not_ready,SRC-0134,,yes,1,available,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0045,Symphoricarpos albus,Snowberry,,Pending review,,,,,0,5,not_ready,SRC-0025;SRC-0439,,yes,1,unavailable,,pending_review,"User-submitted expansion candidate; identity, native range, traits, sources, pollinator relationships, and planting suitability require review before use."
BCNPPD-0451,Symphoricarpos orbiculatus,Indian Currant,,Pending review,,,,,0,5,not_ready,SRC-0410,,yes,1,available,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0425,Symphoyotrichum subspicatum,Douglas Aster,,Pending review,,,,,0,5,not_ready,SRC-0378,,yes,1,unknown,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0181,Symphyotrichum laeve,Smooth Blue Aster,,Pending review,,,,,0,5,not_ready,SRC-0164;SRC-0372,,yes,2,available;mix_component,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0492,Symphyotrichum novae-angliae,New England Aster Native Perennial Flower 100+,,Pending review,,,,,0,5,not_ready,SRC-0459,,yes,1,unavailable,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0046,Symphyotrichum subspicatum,Douglas' aster,,Pending review,,,,,0,5,not_ready,SRC-0025;SRC-0030;SRC-0342;SRC-0378;SRC-0380;SRC-0379,,yes,4,mix_component;unavailable,,pending_review,"User-submitted expansion candidate; identity, native range, traits, sources, pollinator relationships, and planting suitability require review before use."
BCNPPD-0374,Tagetes patula,French Marigold,,Pending review,,,,,0,5,not_ready,SRC-0373,,yes,1,mix_component,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0006,Tellima grandiflora,Fringecup,Saxifragaceae,Native in coastal BC,Perennial,Part shade to shade,Mesic,4,4,5,not_ready,SRC-0009;SRC-0004;SRC-0135;SRC-0306;SRC-0378;SRC-0380;SRC-0379,Shade,yes,5,available;mix_component,,pending_review,"PoC candidate row generated from the legacy workbook; use for inspection and prioritization, not final planting decisions."
BCNPPD-0153,Thick-headed sedge,Carex pachystachya,,Pending review,,,,,0,5,not_ready,SRC-0136,,yes,1,available,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0369,Thymophylla tenuiloba,Dahlberg Daisy,,Pending review,,,,,0,5,not_ready,SRC-0373,,yes,1,mix_component,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0215,Thymus pulegioides,Field Thyme,,Pending review,,,,,0,5,not_ready,SRC-0205,,yes,1,available,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0254,Thymus serpyllum,Wild Creeping Thyme,,Pending review,,,,,0,5,not_ready,SRC-0251,,yes,1,unavailable,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0007,Tiarella trifoliata,Foamflower,Saxifragaceae,Native in coastal BC,Perennial,Part shade to shade,Mesic to moist,4,4,5,not_ready,SRC-0010;SRC-0004,Rain Garden;Shade,no,0,,,,"PoC candidate row generated from the legacy workbook; use for inspection and prioritization, not final planting decisions."
BCNPPD-0154,Tomcat clover,Trifolium willdenovii,,Pending review,,,,,0,5,not_ready,SRC-0137,,yes,1,unavailable,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0155,Tower mustard,Turritis glabra,,Pending review,,,,,0,5,not_ready,SRC-0138,,yes,1,available,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0397,Tradescantia occidentalis,Prairie Spiderwort,,Pending review,,,,,0,5,not_ready,SRC-0372,,yes,1,mix_component,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0291,Triantha occidentalis,False Asphodel,,Pending review,,,,,0,5,not_ready,SRC-0293,,yes,1,available,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0305,Trifolium cilolatum,Foothill Clover,,Pending review,,,,,0,5,not_ready,SRC-0311,,yes,1,unavailable,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0234,Trifolium macrocephalum,Large Headed Clover,,Pending review,,,,,0,5,not_ready,SRC-0226,,yes,1,unavailable,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0276,Trifolium microcephalum,Maiden Clover,,Pending review,,,,,0,5,not_ready,SRC-0276,,yes,1,available,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0228,Trifolium obtusiflorum,Creek Clover,,Pending review,,,,,0,5,not_ready,SRC-0219,,yes,1,available,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0323,Trifolium willdenovii,Tomcat Clover,,Pending review,,,,,0,5,not_ready,SRC-0334,,yes,1,available,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0350,Trifolium wormskioldii,Springbank Clover,,Pending review,,,,,0,5,not_ready,SRC-0369;SRC-0378,,yes,2,available;unknown,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0419,Trisetum spicatum,Spike Trisetum,,Pending review,,,,,0,5,not_ready,SRC-0378,,yes,1,unknown,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0156,Triteleia hyacinthina,Fool's Onion,,Pending review,,,,,0,5,not_ready,SRC-0139;SRC-0201;SRC-0202,,yes,3,available,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0226,Triteleia laxa,Ithuriel’s Spear,,Pending review,,,,,0,5,not_ready,SRC-0217,,yes,1,available,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0157,Tufted hairgrass,Deschampsia cespitosa,,Pending review,,,,,0,5,not_ready,SRC-0140,,yes,1,available,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0435,Typha angustifolia,Cattail,,Pending review,,,,,0,5,not_ready,SRC-0387,,yes,1,available,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0445,Ulmus americana,American Elm,,Pending review,,,,,0,5,not_ready,SRC-0401,,yes,1,available,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0442,Urtica dioica,Stinging Nettle,,Pending review,,,,,0,5,not_ready,SRC-0396,,yes,1,available,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0456,Vaccinium angustifolium,Wild Lowbush Blueberry,,Pending review,,,,,0,5,not_ready,SRC-0415,,yes,1,unavailable,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0047,Vaccinium ovalifolium,Oval-leaved Blueberry,,Pending review,,,,,0,5,not_ready,SRC-0025,,no,0,,,,"User-submitted expansion candidate; identity, native range, traits, sources, pollinator relationships, and planting suitability require review before use."
BCNPPD-0048,Vaccinium ovatum,Evergreen Huckleberry,,Pending review,,,,,0,5,not_ready,SRC-0025,,no,0,,,,"User-submitted expansion candidate; identity, native range, traits, sources, pollinator relationships, and planting suitability require review before use."
BCNPPD-0158,Vari-leaved collomia,Collomia heterophylla,,Pending review,,,,,0,5,not_ready,SRC-0141,,yes,1,available,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0487,Verbena hastata,Blue Vervain,,Pending review,,,,,0,5,not_ready,SRC-0454,,yes,1,unavailable,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0472,Viburnum cassinoides,Wild Raisin Native Ornamental Shrub 50+,,Pending review,,,,,0,5,not_ready,SRC-0438,,yes,1,available,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0480,Viburnum lentago,Nannyberry Zone 3 30+,,Pending review,,,,,0,5,not_ready,SRC-0447,,yes,1,unavailable,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0462,Viburnum rafinesquianum,Downy Arrow wood Zone 3 20+,,Pending review,,,,,0,5,not_ready,SRC-0421,,yes,1,available,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0484,Viburnum trilobum,Highbush Cranberry Zone 3 40+,,Pending review,,,,,0,5,not_ready,SRC-0451,,yes,1,unavailable,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0250,Vicia americana,American Vetch,,Pending review,,,,,0,5,not_ready,SRC-0247,,yes,1,available,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0049,Vicia nigricans,black vetch,,Pending review,,,,,0,5,not_ready,SRC-0025;SRC-0031,,no,0,,,,"User-submitted expansion candidate; identity, native range, traits, sources, pollinator relationships, and planting suitability require review before use."
BCNPPD-0008,Viola adunca,Early Blue Violet,Violaceae,Native in BC,Perennial,Sun to part shade,Dry to mesic,5,4,5,not_ready,SRC-0011;SRC-0004,Boulevard;Dry Sun;Shade,no,0,,,,"PoC candidate row generated from the legacy workbook; use for inspection and prioritization, not final planting decisions."
BCNPPD-0375,Viola cornuta,Johnny Jump-Up,,Pending review,,,,,0,5,not_ready,SRC-0373,,yes,1,mix_component,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0009,Viola glabella,Stream Violet,Violaceae,Native in BC,Perennial,Part shade to shade,Moist,3,4,5,not_ready,SRC-0012;SRC-0004,Rain Garden;Shade,no,0,,,,"PoC candidate row generated from the legacy workbook; use for inspection and prioritization, not final planting decisions."
BCNPPD-0233,Viola praemorsa,Canary Violet,,Pending review,,,,,0,5,not_ready,SRC-0225,,yes,1,available,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0319,West coast,Native Bee Lawn,,Pending review,,,,,0,5,not_ready,SRC-0330,,yes,1,unavailable,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0159,Western buttercup,Ranunculus occidentalis,,Pending review,,,,,0,5,not_ready,SRC-0142,,yes,1,available,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0160,Western fescue,Festuca occidentalis,,Pending review,,,,,0,5,not_ready,SRC-0143,,yes,1,available,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0161,Western rush,Juncus occidentalis,,Pending review,,,,,0,5,not_ready,SRC-0144,,yes,1,available,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0162,Western yellow cress,Rorippa curvisiliqua,,Pending review,,,,,0,5,not_ready,SRC-0145,,yes,1,available,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0163,White fawn lily,Erythronium oregonum,,Pending review,,,,,0,5,not_ready,SRC-0146,,yes,1,unavailable,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0164,Woolly sunflower,Eriophyllum lanatum,,Pending review,,,,,0,5,not_ready,SRC-0147,,yes,1,available,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0320,Wyethia angustifolia,Mule's Ears,,Pending review,,,,,0,5,not_ready,SRC-0331,,yes,1,available,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0284,Xerophyllum tenax,Beargrass,,Pending review,,,,,0,5,not_ready,SRC-0285,,yes,1,unavailable,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0165,Yellow monkey-flower,Erythranthe guttata,,Pending review,,,,,0,5,not_ready,SRC-0148,,yes,1,available,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0166,Yellow-eyed grass,Sisyrinchium californicum,,Pending review,,,,,0,5,not_ready,SRC-0149,,yes,1,available,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
BCNPPD-0471,Zizia aptera,Heart Leaved Alexander,,Pending review,,,,,0,5,not_ready,SRC-0436,,yes,1,available,,pending_review,"Provider-approved observation remains candidate PoC data pending source, taxonomy, and ecological review."
